filer_id,candidate_name,office,district,year,total_expenditures,num_reports
80066,"Holland, Justin A. (The Honorable)",STATEREP,33,2022.0,946427.5700000001,7
85989,"Frazier, Frederick E. (Mr.)",STATEREP,61,2022.0,940673.22,8
35933,"Bius, Walter B. (Mr.)",STATEREP,12,2022.0,931995.3500000001,7
67768,"DeAyala, Emilio F. (Mr.)",STATEREP,133,2022.0,852246.35,5
80128,"Bailes IV, Ernest J. (The Honorable)",STATEREP,18,2022.0,818018.29,7
86021,"Barineau, Shelley Torian (Mrs.)",STATEREP,133,2022.0,773352.12,4
62309,"Button, Angie C. (The Honorable)",STATEREP,112,2022.0,746130.56,5
85598,"Bhojani, Salman (Mr.)",STATEREP,92,2022.0,736318.16,7
69726,"Shaheen, Matt F. (The Honorable)",STATEREP,66,2022.0,708532.19,4
69756,"Landgraf, Brooks Frederick (The Honorable)",STATEREP,81,2022.0,707264.95,7
86278,"Jolly, Jamee",STATEREP,70,2022.0,690279.27,8
67972,"Johnson, Ann (The Honorable)",STATEREP,134,2022.0,683024.63,6
86035,"Bumgarner, Benjamin C",STATEREP,63,2022.0,664529.35,8
66243,"Price IV, Walter T. (The Honorable)",STATEREP,87,2022.0,653099.36,6
86016,"Chabot, Paul R. (Mr.)",STATEREP,61,2022.0,645534.0,10
58435,"Lujan III, John (Mr.)",STATEREP,118,2022.0,640045.16,5
86005,"Casteel, Barron",STATEREP,73,2022.0,632532.54,4
54318,"Herrero, Abel (The Honorable)",STATEREP,34,2022.0,622640.79,6
86202,"Gerdes, Stanley Arthur (Mr.)",STATEREP,17,2022.0,607499.27,8
81543,"Zwiener, Erin A. (The Honorable)",STATEREP,45,2022.0,600247.3400000001,8
67717,"Toth, Steven H. (The Honorable)",STATEREP,15,2022.0,596815.57,10
85754,"Harris, Caroline (Ms.)",STATEREP,52,2022.0,595157.27,6
67738,"Leach, Jeff C. (The Honorable)",STATEREP,67,2022.0,590994.26,7
54808,"Anchia, Rafael M. (The Honorable)",STATEREP,103,2022.0,585293.78,7
67681,"King, Kenneth P. (The Honorable)",STATEREP,88,2022.0,571457.16,5
85953,"Olcott, Michael C. (Dr.)",STATEREP,60,2022.0,541402.26,4
54543,"Martinez, Armando A. (The Honorable)",STATEREP,39,2022.0,539978.05,6
83642,"Isaac, Carrie (Mrs.)",STATEREP,73,2022.0,533918.67,7
81958,"Smith, Reginald (The Honorable)",STATEREP,62,2022.0,530155.76,5
31197,"Hayes, Richard D. (The Honorable)",STATEREP,57,2022.0,517504.27,8
67818,"Clardy, Travis P. (The Honorable)",STATEREP,11,2022.0,516953.15,5
85171,"Spiller, David L. (Mr.)",STATEREP,68,2022.0,502859.08999999997,6
82201,"Allison, Stephen P. (The Honorable)",STATEREP,121,2022.0,502427.28,6
84135,"Hull, Lacey M. (The Honorable)",STATEREP,138,2022.0,499220.17999999993,5
51418,"Gates Jr., Gary W. (The Honorable)",STATEREP,28,2022.0,491942.20999999996,5
67768,"DeAyala, Mano",STATEREP,133,2022.0,490384.37,3
69565,"Murr, Andrew S. (The Honorable)",STATEREP,53,2022.0,489587.31,8
70664,"Hill, Laura K. (Mrs.)",STATEREP,93,2022.0,486348.72,7
82035,"Johnson, Julie (The Honorable)",STATEREP,115,2022.0,485629.31000000006,4
80325,"Swanson, Valoree H. (The Honorable)",STATEREP,150,2022.0,474093.02,7
66255,"McGuinness, Patrick J. (Mr.)",STATEREP,52,2022.0,468980.52999999997,5
86058,"Franklin Jr., Jack William (Mr.)",STATEREP,133,2022.0,467815.56,3
69477,"Metcalf, William T. (The Honorable)",STATEREP,16,2022.0,453182.02,4
86240,"Pape, Paul (Mr.)",STATEREP,17,2022.0,449085.67000000004,7
80276,"Stucky, Lynn D. (The Honorable)",STATEREP,64,2022.0,447126.16000000003,6
83902,"Moyer DeFelice, Rebecca (Mrs.)",STATEREP,121,2022.0,435471.63,8
85663,"Troxclair, Ellen (Mrs.)",STATEREP,HD 19,2022.0,430258.92,2
70273,"Burrows, Dustin R. (The Honorable)",STATEREP,83,2022.0,430009.58999999997,4
85730,"Ginsberg, Elizabeth R. (Mrs.)",STATEREP,108,2022.0,428970.04000000004,8
85744,"Vaughn, Carolyn",STATEREP,34,2022.0,420826.63,9
82346,"Bell, Gregory (The Honorable)",STATEREP,4,2022.0,417457.45,6
86041,"Cuthbert, Mark D. (Mr.)",STATEREP,122,2022.0,406259.37,4
86010,"Plesa, Mihaela E. (Ms.)",STATEREP,70,2022.0,401888.19,7
67800,"Ashby, Trenton E. (The Honorable)",STATEREP,9,2022.0,397004.16000000003,4
67748,"Frank, James B. (The Honorable)",STATEREP,69,2022.0,394964.13,10
51651,"Darby, Drew (The Honorable)",STATEREP,72,2022.0,389469.94999999995,3
86122,"Villarreal Jr., Luis H. (Mr.)",STATEREP,37,2022.0,387214.92,7
65973,"Capriglione, Giovanni S. (The Honorable)",STATEREP,98,2022.0,369231.19,7
84044,"Thimesch, Kronda (Mrs.)",STATEREP,65,2022.0,360687.26,7
68271,"Longoria Jr., Oscar L. (Mr.)",STATEREP,35,2022.0,356548.14,5
80101,"Hefner, Joseph Cole (The Honorable)",STATEREP,5,2022.0,356117.98,6
65230,"Canales, Terry (The Honorable)",STATEREP,40,2022.0,343631.36,5
26513,"Shine, Hugh D. (The Honorable)",STATEREP,55,2022.0,342591.71,4
86218,"Wilson, Teresa S. (Mrs.)",STATEREP,23,2022.0,341065.17,10
86008,"Rosa, Oscar (Mr.)",STATEREP,35,2022.0,339170.87,6
81913,"Talarico, James (The Honorable)",STATEREP,50,2022.0,335469.61,8
82156,"Harris, Cody J. (The Honorable)",STATEREP,8,2022.0,333787.49,8
85982,"Lopez, Janie",STATEREP,37,2022.0,328957.1,8
21143,"King, Tracy O. (The Honorable)",STATEREP,80,2022.0,327138.64,3
80253,"Lambert, Standard D. (The Honorable)",STATEREP,71,2022.0,326117.97000000003,9
26389,"Pickett, Joseph C. (The Honorable)",STATEREP,79,2022.0,325339.93,1
20493,"Hunter, Todd A. (The Honorable)",STATEREP,32,2022.0,320249.38,1
81965,"Buckley, Bradley L. (The Honorable)",STATEREP,54,2022.0,319166.45,3
67800,"Ashby, Trenton E. (The Honorable)",STATEREP,57,2022.0,317460.26,3
69367,"VanDeaver, Gary W. (The Honorable)",STATEREP,1,2022.0,316123.47,5
67602,"Raney, John N. (The Honorable)",STATEREP,14,2022.0,306079.57,7
19811,"Davis, Yvonne (The Honorable)",STATEREP,111,2022.0,301906.08999999997,6
86182,"Jones Jr., Venton C. (Mr.)",STATEREP,100,2022.0,297912.95,8
83882,"Lalani, Suleman (Mr.)",STATEREP,76,2022.0,297204.68,7
69218,"Cain, Briscoe R. (The Honorable)",STATEREP,128,2022.0,295818.56,6
81436,"Goodwin, Vikki A. (The Honorable)",STATEREP,47,2022.0,292685.76,6
29493,"Geren, Charles L. (The Honorable)",STATEREP,99,2022.0,291145.85,4
86211,"Bess, Danielle K. (Mrs.)",STATEREP,147,2022.0,290113.56,15
84559,"Denis, Melisa A. (The Honorable)",STATEREP,115,2022.0,287977.03,6
35579,"Guerra, Roberto D. (The Honorable)",STATEREP,41,2022.0,287560.24,7
86225,"Bowlin, Eric J. (Mr.)",STATEREP,70,2022.0,276436.39,5
80034,"Slaton, Bryan L. (The Honorable)",STATEREP,2,2022.0,274068.35,4
57835,"Schofield, Michael (The Honorable)",STATEREP,132,2022.0,272915.75,6
51296,"Riddle, Deborah A. (Mrs.)",STATEREP,150,2022.0,268635.05000000005,3
85706,"Shank, Erin B. (Ms.)",STATEREP,56,2022.0,268631.79,6
40542,"Martinez Fischer, Trey (The Honorable)",STATEREP,116,2022.0,263346.61,4
86083,"Tepper, Carl H. (Mr.)",STATEREP,84,2022.0,262944.64,7
51336,"Travis, Gregory R. (Mr.)",STATEREP,133,2022.0,262868.34,3
84305,"Morales Jr., Heriberto (The Honorable)",STATEREP,74,2022.0,259790.49,6
67957,"Collier, Nicole D. (The Honorable)",STATEREP,95,2022.0,259149.75,7
86244,"Garcia Hernandez, Cassandra (Mrs.)",STATEREP,70,2022.0,258170.51,5
69589,"Bucy III, John H. (The Honorable)",STATEREP,136,2022.0,257485.01,6
62108,"Walle Jr., Armando L. (The Honorable)",STATEREP,140,2022.0,255816.56,5
67837,"Cortez Jr., Ruben (The Honorable)",STATEREP,37,2022.0,250920.73,7
85955,"Orr, Angelia Duke (Mrs.)",STATEREP,13,2022.0,250544.8,6
83601,"Berry, Justin L. (Mr.)",STATEREP,19,2022.0,249156.41999999998,4
86222,"Gracia, Jonathan Dwayne (Mr.)",STATEREP,38,2022.0,247923.44,7
86167,"Jones, Jolanda",STATEREP,147,2022.0,246547.97999999998,6
20791,"Thompson, Senfronia (The Honorable)",STATEREP,141,2022.0,246495.37,2
21133,"Dutton Jr., Harold V. (The Honorable)",STATEREP,142,2022.0,244692.16,7
84939,"Luther, Shelley A. (Ms.)",STATEREP,62,2022.0,242556.39,4
69502,"Paul, Dennis R. (The Honorable)",STATEREP,129,2022.0,237079.36000000002,5
84428,"Gamez, Erin E. (Ms.)",STATEREP,38,2022.0,233020.16,5
68004,"Gonzalez, Mary Edna (The Honorable)",STATEREP,75,2022.0,231336.89,7
80440,"Hinojosa, Regina (The Honorable)",STATEREP,49,2022.0,230358.02000000002,7
86262,"Longoria, Abel R. (Mr.)",STATEREP,23,2022.0,229847.55000000002,4
69343,"Patterson, Jared L. (The Honorable)",STATEREP,106,2022.0,229841.68,4
67547,"Bell Jr., Cecil I. (The Honorable)",STATEREP,3,2022.0,229122.58000000002,5
38508,"Stephenson, Phyllip Wayne (The Honorable)",STATEREP,85,2022.0,228548.11,7
86317,"Gurski, Patrick H.",STATEREP,23,2022.0,227404.36000000002,6
69719,"Romero Jr., Ramon (The Honorable)",STATEREP,90,2022.0,224875.04,3
20051,"Craddick, Tom (The Honorable)",STATEREP,82,2022.0,223592.12,3
84941,"Hopper, Stephen (Mr.)",STATEREP,64,2022.0,221671.58000000002,5
86370,"Bryant, John W. (Mr.)",STATEREP,114,2022.0,220378.09000000003,5
42130,"Howard, Donna S. (The Honorable)",STATEREP,48,2022.0,219073.55,6
68103,"Wu, Eugene Y. (The Honorable)",STATEREP,137,2022.0,213944.25,5
86105,"McCarthy IV, Robert E. (Mr.)",STATEREP,47,2022.0,211591.25,6
20023,"Flores, Maria Luisa (Ms.)",STATEREP,51,2022.0,209433.81,6
85801,"Ramirez IV, Frank A. (Mr.)",STATEREP,118,2022.0,204807.31,3
80280,"Jarrin, Nelson A. (Mr.)",STATEREP,52,2022.0,203831.9,4
85736,"Guillory II, James O. (Mr.)",STATEREP,131,2022.0,201872.8,5
67583,"Schaefer, Matthew R. (The Honorable)",STATEREP,6,2022.0,201745.08,9
62004,"Goldman, Craig (The Honorable)",STATEREP,97,2022.0,201463.25999999998,6
62098,"Reynolds, Ronald E. (The Honorable)",STATEREP,27,2022.0,200784.63999999998,8
84239,"Ordaz Perez, Claudia (The Honorable)",STATEREP,79,2022.0,199446.66,6
62850,"Moody, Joseph E. (The Honorable)",STATEREP,78,2022.0,198150.25,3
51449,"Anderson, Charles (The Honorable)",STATEREP,56,2022.0,197921.89,7
67943,"Fierro, Peter A. (The Honorable)",STATEREP,79,2022.0,194982.59,5
67628,"Cortez, Philip (The Honorable)",STATEREP,117,2022.0,194655.71,4
84192,"Campos, Elizabeth (The Honorable)",STATEREP,119,2022.0,194248.52,5
83325,"Lopez, Raynaldo T. (The Honorable)",STATEREP,125,2022.0,191020.18,6
56322,"White, James E. (The Honorable)",STATEREP,19,2022.0,188817.28,3
86280,"Slocum, John Harvey (Mr.)",STATEREP,14,2022.0,187026.06,3
82332,"Rosenthal, Jon E. (The Honorable)",STATEREP,135,2022.0,183420.74,7
80350,"Wilson, Terry M. (The Honorable)",STATEREP,20,2022.0,182060.13,6
86902,"Lamb, Sarah C. (Ms.)",STATEREP,114,2022.0,181647.07,4
85743,"Guio, Alexandra (Ms.)",STATEREP,114,2022.0,181503.68,8
85986,"Gearing, Charles (Mr.)",STATEREP,114,2022.0,180170.5,3
80443,"Bowers, Rhetta A. (The Honorable)",STATEREP,113,2022.0,178227.40000000002,5
85680,"Lowe, David O. (Mr.)",STATEREP,91,2022.0,177919.96999999997,4
67987,"Rose, Toni N. (The Honorable)",STATEREP,110,2022.0,176727.91999999998,4
67877,"Herblin III, James G. (Mr.)",STATEREP,61,2022.0,172661.09000000003,4
70492,"Cyrier, John P. (The Honorable)",STATEREP,17,2022.0,169928.37,2
58415,"Kitzman Jr., Oliver S. (Mr.)",STATEREP,85,2022.0,163683.81,8
19673,"Allen, Alma A. (The Honorable)",STATEREP,131,2022.0,160449.29,11
51674,"Cook, David L. (The Honorable)",STATEREP,96,2022.0,159216.03000000003,2
80046,"Dean, Jay (The Honorable)",STATEREP,7,2022.0,156226.58000000002,3
69489,"Tinderholt, Tony D. (The Honorable)",STATEREP,94,2022.0,152583.28,7
86161,"Cherivirala, Ramesh K. (Mr.)",STATEREP,76,2022.0,150786.68,7
85994,"Adriatico, Nelvin Joseph (Mr.)",STATEREP,28,2022.0,149543.50999999998,5
85953,"Olcott, Michael C. (Dr.)",STATEREP,HD 60,2022.0,149416.52,1
86239,"Parker, Katherine",STATEREP,74,2022.0,148196.46,5
66988,"Kuempel, John L. (The Honorable)",STATEREP,44,2022.0,148082.53999999998,2
83989,"Shaw, Penny (The Honorable)",STATEREP,148,2022.0,146039.97,6
81422,"Jetton, Jacey R. (The Honorable)",STATEREP,26,2022.0,145052.09,3
86153,"Delgado, Jorge D. (Mr.)",STATEREP,42,2022.0,144063.57,5
86297,"Garcia, Gia Jolene (Ms.)",STATEREP,124,2022.0,143267.05,9
86335,"Khan, Mike (Mr.)",STATEREP,76,2022.0,134104.12,4
51664,"Cunningham Jr., Charles (Mr.)",STATEREP,127,2022.0,133356.96,4
86234,"Curl, Elva E.",STATEREP,112,2022.0,131546.88999999998,5
85998,"Marshall, Kit (Ms.)",STATEREP,60,2022.0,129853.45999999999,10
57411,"Hernandez, Ana E. (The Honorable)",STATEREP,143,2022.0,128142.62,4
86286,"Smith, Gina D. (Dr.)",STATEREP,23,2022.0,125021.68,5
86351,"Lopez, Michelle M. (Dr.)",STATEREP,45,2022.0,124740.06,7
86164,"Worthington, Matthew R. (Mr.)",STATEREP,51,2022.0,124433.17,4
85941,"Keller, Albert L. (Mr.)",STATEREP,133,2022.0,117976.18000000001,4
86131,"Wilcox, Ryan Kade",STATEREP,84,2022.0,117454.05,4
69548,"Burns, DeWayne C. (The Honorable)",STATEREP,58,2022.0,116707.4,4
86047,"Monreal, Michael (Mr.)",STATEREP,31,2022.0,114198.11,4
86115,"Haines, Matthew E. (Mr.)",STATEREP,57,2022.0,113465.95,5
86151,"Flowers, Reagan D. (Mrs.)",STATEREP,147,2022.0,112933.59,5
85754,"Harris, Caroline (Ms.)",STATEREP,HD 52,2022.0,112753.99,1
69649,"Meza, Thresa A. (The Honorable)",STATEREP,105,2022.0,111221.39,6
86108,"Schatzline, Nathaniel (Mr.)",STATEREP,HD93,2022.0,109177.69,3
86178,"Rivera, George R. (Mr.)",STATEREP,37,2022.0,108626.03,5
86325,"Blair, Maris A. (Mrs.)",STATEREP,15,2022.0,107786.23000000001,9
86171,"Trahan, Joseph P. (Mr.)",STATEREP,22,2022.0,107281.43000000001,6
57767,"Lucio III, Eduardo A. (The Honorable)",STATEREP,38,2022.0,104085.4,1
86155,"Evans, Michelle L. (Mrs.)",STATEREP,136,2022.0,102039.0,10
54795,"Vo, Hubert (The Honorable)",STATEREP,149,2022.0,99293.83,4
68026,"Perez, Mary Ann G. (The Honorable)",STATEREP,144,2022.0,98809.03,3
68491,"Glass, Tom (Mr.)",STATEREP,17,2022.0,98781.88,5
81397,"Scudder, Kendall W. (Mr.)",STATEREP,114,2022.0,98331.87,8
85733,"Sherrard, Dennis M. (Mr.)",STATEREP,94,2022.0,97124.71,9
85391,"Heald, Freda C. (Mrs.)",STATEREP,108,2022.0,96874.01,8
51674,"Cook, David L. (The Honorable)",STATEREP,,2022.0,95761.92,1
85786,"Harrison, Brian E. (Mr.)",STATEREP,10,2022.0,95186.56,1
86097,"Younger, Jeffrey D. (Mr.)",STATEREP,63,2022.0,94747.3,4
83199,"Morales, Christina (The Honorable)",STATEREP,145,2022.0,92661.28,5
69334,"Harless, Eric (The Honorable)",STATEREP,126,2022.0,90751.9,4
85398,"West, Chase E. (Mr.)",STATEREP,132,2022.0,88740.62000000001,7
82026,"Gonzalez, Jessica A. (The Honorable)",STATEREP,104,2022.0,88418.4,7
81083,"Cole, Sheryl N. (The Honorable)",STATEREP,46,2022.0,87290.78,5
86274,"Hutto, Ted D. (Mr.)",STATEREP,District 88,2022.0,86936.73999999999,2
65967,"Munoz Jr., Sergio (The Honorable)",STATEREP,36,2022.0,86185.65,5
81273,"Noble, Candace T. (The Honorable)",STATEREP,89,2022.0,85480.28,3
86123,"Sanders, Carl N. (Mr.)",STATEREP,63,2022.0,85337.5,8
86430,"Brennan, Joe",STATEREP,42,2022.0,85318.18000000001,8
39164,"Deshotel, Joseph D. (The Honorable)",STATEREP,22,2022.0,85083.72,3
86289,"Crews Jr., Charles R. (Mr.)",STATEREP,128,2022.0,84732.45999999999,4
85727,"Holt, Janis A. (Mrs.)",STATEREP,HD 18,2022.0,84371.7,2
86108,"Schatzline, Nathaniel (Mr.)",STATEREP,93,2022.0,84367.8,4
85650,"Leal, Christopher",STATEREP,114,2022.0,83947.95,5
85727,"Holt, Janis A. (Mrs.)",STATEREP,18,2022.0,83422.22,2
86012,"Virdell, Wesley W. (Mr.)",STATEREP,53,2022.0,78754.84,4
86414,"Hildner, Jonathan",STATEREP,54,2022.0,78402.87000000001,6
32386,"Morrison, Geanie W. (The Honorable)",STATEREP,30,2022.0,78118.26999999999,2
80284,"Hawkins, Barbara (The Honorable)",STATEREP,120,2022.0,77946.97,5
70962,"DeMerchant, Laquitta S. (Mrs.)",STATEREP,26,2022.0,76521.68000000001,2
80065,"Neave Criado, Victoria (The Honorable)",STATEREP,107,2022.0,76062.02,3
36483,"King, Phillip S. (The Honorable)",STATEREP,61,2022.0,74928.68,1
80065,"Neave, Victoria (The Honorable)",STATEREP,107,2022.0,74245.5,2
65781,"Thierry, Shawn Nicole (The Honorable)",STATEREP,146,2022.0,73965.23,4
85868,"Coffey, Elizabeth M. (Ms.)",STATEREP,99,2022.0,73852.26,5
69263,"Wilson, Dennis D. (The Honorable)",STATEREP,13,2022.0,73444.53,7
86257,"Mathews, Daniel K. (Mr.)",STATEREP,76,2022.0,69692.56,8
83642,"Isaac, Carrie (Mrs.)",STATEREP,,2022.0,68562.82,2
70336,"Guerra D.O., John R. (Mr.)",STATEREP,41,2022.0,63915.64,7
26525,"Lavender, George E. (Mr.)",STATEREP,1,2022.0,61943.58,6
86260,"Morris, Kevin A. (Mr.)",STATEREP,67,2022.0,58716.88,7
85945,"Hendrix, Mike (Mr.)",STATEREP,51,2022.0,58517.520000000004,7
80580,"Johnson, Jarvis (The Honorable)",STATEREP,139,2022.0,58076.78,4
86264,"Goolsbee, Linda D. (Ms.)",STATEREP,71,2022.0,56362.060000000005,7
86309,"Lee, Daniel (Mr.)",STATEREP,26,2022.0,54821.45,10
86340,"Houston, Candis (Ms.)",STATEREP,142,2022.0,54679.07,5
86195,"Brown Daniel, Geneva (Rev.)",STATEREP,150,2022.0,53059.840000000004,7
84254,"Vasut, Cody T. (The Honorable)",STATEREP,25,2022.0,52979.56,2
86251,"Hayes, Christian V. (Mr.)",STATEREP,22,2022.0,52951.14,6
70466,"Bernal, Diego M. (The Honorable)",STATEREP,123,2022.0,50527.69,5
82344,"McConnico, Ryan T. (Mr.)",STATEREP,134,2022.0,50339.98,9
66260,"Frullo, John M. (Mr.)",STATEREP,84,2022.0,49822.06,1
81730,"Ramos, Ana-Maria (The Honorable)",STATEREP,102,2022.0,48724.69,4
20664,"Smithee, John T. (The Honorable)",STATEREP,86,2022.0,47132.01,3
84239,"Ordaz Perez, Claudia (The Honorable)",STATEREP,76,2022.0,46986.47,1
86274,"Hutto, Ted D. (Mr.)",STATEREP,88,2022.0,44140.090000000004,3
82318,"Sherman Sr., Carl (The Honorable)",STATEREP,109,2022.0,40396.46,1
83847,"Sanchez, Lorenzo (Mr.)",STATEREP,70,2022.0,40251.06,3
84411,"Padgett, Hayden (Mr.)",STATEREP,70,2022.0,40159.46,4
86183,"Gray, Casey L. (Mr.)",STATEREP,81,2022.0,39896.979999999996,3
86296,"Moon, Cary G. (Mr.)",STATEREP,93,2022.0,38955.44,3
86147,"Hale, Rachel S. (Mrs.)",STATEREP,11,2022.0,38235.59,5
86110,"King, Sheena L. (Ms.)",STATEREP,61,2022.0,38205.34,3
86266,"Echegaray, Luis F. (Mr.)",STATEREP,52,2022.0,37978.78,6
50675,"Israel, Celia M. (The Honorable)",STATEREP,50,2022.0,37970.22,2
66412,"Crockett Esq., Jasmine F. (The Honorable)",STATEREP,100,2022.0,37763.09,1
86060,"Devine, Nubia P. (Mrs.)",STATEREP,19,2022.0,36272.4,3
86331,"Turner, Lucas J. (Ms.)",STATEREP,60,2022.0,36144.43,7
85869,"Bezner, Jennifer E. (Mrs.)",STATEREP,17,2022.0,35819.32,8
86279,"Weatherby, Samuel C. (Mr.)",STATEREP,71,2022.0,34982.47,4
82156,"Harris, Cody J. (The Honorable)",STATEREP,,2022.0,34156.35,1
86411,"Henry, Keith G.",STATEREP,23,2022.0,33874.04,9
86370,"Bryant, John W. (Mr.)",STATEREP,D114,2022.0,33207.82,1
86036,"London Jr., Dennis S (Mr.)",STATEREP,33,2022.0,33010.51,6
86196,"Salahuddin, Amin (Mr.)",STATEREP,136,2022.0,32375.909999999996,6
84192,"Campos, Elizabeth (Ms.)",STATEREP,119,2022.0,32115.3,1
83642,"Isaac, Carrie (Mrs.)",STATEREP,45,2022.0,32063.73,1
66412,"Crockett Esq., Jasmine F. (Ms.)",STATEREP,100,2022.0,31056.68,1
85951,"Null, Carroll R. (Mr.)",STATEREP,1,2022.0,31000.0,7
86386,"Villescaz, Angela A. (Ms.)",STATEREP,45,2022.0,29865.97,4
86223,"Aramburu, Angela (Mrs.)",STATEREP,122,2022.0,29237.36,11
86451,"May, Michael P. (Mr.)",STATEREP,135,2022.0,29137.41,6
86251,"Hayes, Christian V. (Mr.)",STATEREP,District 22,2022.0,28645.99,1
86122,"Villarreal Jr., Luis H. (Mr.)",STATEREP,38,2022.0,28314.4,2
80037,"Smith, Kay M. (Ms.)",STATEREP,148,2022.0,28217.41,5
86029,"Robertson, Deanna L. (Mrs.)",STATEREP,127,2022.0,27907.960000000003,7
86338,"Kalmbach, Christine M.",STATEREP,138,2022.0,27905.36,4
86242,"Hawkins, Marquis L. (Mr.)",STATEREP,100,2022.0,27673.03,4
65802,"Lozano, Jose M. (The Honorable)",STATEREP,43,2022.0,27500.0,5
85984,"Scott, Tracy Y.",STATEREP,92,2022.0,27308.17,5
20023,"Flores, Maria L. (Ms.)",STATEREP,51,2022.0,26962.57,2
86437,"Meagher, Allan E.",STATEREP,105,2022.0,26940.870000000003,4
86167,"Jones, Jolanda (The Honorable)",STATEREP,147,2022.0,26782.24,2
84410,"Williams, David Mark (Mr.)",STATEREP,11,2022.0,26572.99,5
84335,"Eden, Madeline K. (Ms.)",STATEREP,17,2022.0,25520.440000000002,6
86013,"Schober Sr., Jonathan D. (Mr.)",STATEREP,52,2022.0,25518.94,3
85809,"Poole, Matthew B (Mr.)",STATEREP,57,2022.0,25451.510000000002,8
68522,"Ellzey Sr., John K.",STATEREP,10,2022.0,25262.04,2
86169,"Verdell, Brittney N. (Ms.)",STATEREP,65,2022.0,25190.7,7
84511,"Truong, Lily P. (Mrs.)",STATEREP,149,2022.0,25009.5,5
86146,"Sharma, Dinesh (Mr.)",STATEREP,92,2022.0,24487.06,5
66122,"Cason, Jeffrey H. (The Honorable)",STATEREP,92,2022.0,24449.63,1
81736,"Beckley, Michelle J. (The Honorable)",STATEREP,65,2022.0,23795.39,1
86236,"Mondick, Taylor M. (Mr.)",STATEREP,95,2022.0,23571.95,2
86104,"Wooten, Denise (Dr.)",STATEREP,63,2022.0,21793.29,6
85978,"Caldwell, William G. (Mr.)",STATEREP,11,2022.0,21242.58,3
86282,"Johnson, Victor A. (Mr.)",STATEREP,HD 50,2022.0,21130.02,3
86110,"King, Sheena L. (Ms.)",STATEREP,HD 61,2022.0,20907.91,1
86159,"Lopez, Gerald B. (Mr.)",STATEREP,124,2022.0,20693.23,4
85780,"Collier II, Dewey R. (Mr.)",STATEREP,5,2022.0,20573.66,4
86252,"Livingston, Joe F. (Mr.)",STATEREP,92,2022.0,20300.210000000003,7
86245,"Creedon, Michael J. (Mr.)",STATEREP,24,2022.0,20025.0,5
85755,"Garcia, Jimmie L. (Mr.)",STATEREP,39,2022.0,19603.21,6
86454,"Elkins, Shannon L. (Ms.)",STATEREP,98,2022.0,19480.47,5
85743,"Guio, Alexandra (Ms.)",STATEREP,108,2022.0,19123.0,1
84300,"Boettcher, Robert D. (Mr.)",STATEREP,28,2022.0,18859.53,11
86346,"Ringness, Jesse (Mr.)",STATEREP,66,2022.0,18372.26,9
86072,"Garza, Eric M. (Mr.)",STATEREP,125,2022.0,17845.24,6
83944,"Wagner, Aurelia J. (Ms.)",STATEREP,147,2022.0,17600.57,7
42341,"Curtis, Linda J. (Ms.)",STATEREP,17,2022.0,17463.95,7
86150,"Johnson, Kristin L.",STATEREP,15,2022.0,17232.1,6
70962,"DeMerchant, Laquitta S. (Mrs.)",STATEREP,76,2022.0,16723.260000000002,2
86009,"Buggs, LaDale A. (Mr.)",STATEREP,70,2022.0,16673.24,2
82304,"Arredondo, Johnny (Mr.)",STATEREP,124,2022.0,16063.029999999999,6
85644,"Turner, Charles W. (Mr.)",STATEREP,6,2022.0,15020.11,8
58818,"Ortega, Evelina (The Honorable)",STATEREP,77,2022.0,14796.76,3
85592,"Morales, Nora Stephanie (Ms.)",STATEREP,138,2022.0,14346.88,2
85680,"Lowe, David O. (Mr.)",STATEREP,91,2022.0,14333.91,1
85706,"Shank, Erin B. (Ms.)",STATEREP,HD56,2022.0,14322.56,1
85867,"Hamm, Joshua R. (Mr.)",STATEREP,12,2022.0,14042.84,4
86300,"Valadez-Mata, Cynthia (Ms.)",STATEREP,51,2022.0,13973.49,10
58818,"Ortega, Evelina (The Honorable)",STATEREP,,2022.0,13252.18,1
62069,"Roberts, Fred A. (Mr.)",STATEREP,85,2022.0,13235.02,3
86080,"Burnett, James S. (Mr.)",STATEREP,76,2022.0,13092.349999999999,3
85784,"Calhoun, Justin D. (Mr.)",STATEREP,73,2022.0,12795.97,3
86312,"Baggett-Wallis, Pamela A. (Ms.)",STATEREP,19,2022.0,12191.01,3
86162,"Hines, Akwete D. (Ms.)",STATEREP,147,2022.0,12132.720000000001,5
83793,"Slawson, Shelby L. (The Honorable)",STATEREP,59,2022.0,12126.61,1
86312,"Baggett-Wallis, Pamela A. (Ms.)",STATEREP,HD19,2022.0,11925.94,2
85109,"Silvey, David M. (Mr.)",STATEREP,91,2022.0,11829.31,7
86141,"Hernandez, Artemio",STATEREP,85,2022.0,11779.07,4
51339,"Flynn, Josh B. (Mr.)",STATEREP,138,2022.0,11548.6,3
86023,"Bostick, Clyde B. (Mr.)",STATEREP,2,2022.0,11541.86,3
86132,"O'Neal, Claire L. (Mrs.)",STATEREP,51,2022.0,11406.170000000002,4
86282,"Johnson, Victor A. (Mr.)",STATEREP,50,2022.0,11390.900000000001,2
68522,"Ellzey Sr., John K. (The Honorable)",STATEREP,10,2022.0,11180.75,1
81738,"Cattanach, Joanna R. (Ms.)",STATEREP,108,2022.0,10174.66,2
86361,"Weber, Lisa C. (Mrs.)",STATEREP,22,2022.0,10046.76,6
