year,district,office,candidate,party,votes,percentage
2022,78,Lieutenant Governor,Collier,D,27185,54.4
2022,78,Lieutenant Governor,Patrick,R,20876,41.8
2022,78,Lieutenant Governor,Steele,L,1920,3.8
2022,78,Attorney General,Ash,L,1629,3.3
2022,78,Attorney General,Garza,D,27937,55.9
2022,79,Governor,Abbott,R,14719,33.9
2022,79,Governor,Barrios,G,278,0.6
2022,79,Governor,O'Rourke,D,28045,64.6
2022,79,Governor,Tippetts,L,374,0.9
2022,79,Governor,Write-In,W,20,0.0
2022,79,Lieutenant Governor,Collier,D,26451,62.0
2022,79,Lieutenant Governor,Patrick,R,14685,34.4
2022,79,Lieutenant Governor,Steele,L,1538,3.6
2022,79,Attorney General,Ash,L,1133,2.7
2022,79,Attorney General,Garza,D,27225,63.8
2022,80,Governor,Abbott,R,20611,51.9
2022,80,Governor,Barrios,G,492,1.2
2022,80,Governor,O'Rourke,D,18249,46.0
2022,80,Governor,Tippetts,L,313,0.8
2022,80,Governor,Write-In,W,37,0.1
2022,80,Lieutenant Governor,Collier,D,16748,44.6
2022,80,Lieutenant Governor,Patrick,R,19426,51.7
2022,80,Lieutenant Governor,Steele,L,1392,3.7
2022,80,Attorney General,Ash,L,1000,2.7
2022,80,Attorney General,Garza,D,17495,46.6
2022,81,Governor,Abbott,R,22476,76.5
2022,81,Governor,Barrios,G,88,0.3
2022,81,Governor,O'Rourke,D,6551,22.3
2022,81,Governor,Tippetts,L,247,0.8
2022,81,Governor,Write-In,W,4,0.0
2022,81,Lieutenant Governor,Collier,D,6468,22.2
2022,81,Lieutenant Governor,Patrick,R,21908,75.3
2022,81,Lieutenant Governor,Steele,L,713,2.5
2022,81,Attorney General,Ash,L,666,2.3
2022,81,Attorney General,Garza,D,6585,22.7
2022,82,Governor,Abbott,R,35818,81.2
2022,82,Governor,Barrios,G,127,0.3
2022,82,Governor,O'Rourke,D,7705,17.5
2022,82,Governor,Tippetts,L,427,1.0
2022,82,Governor,Write-In,W,16,0.0
2022,82,Lieutenant Governor,Collier,D,7601,17.4
2022,82,Lieutenant Governor,Patrick,R,34811,79.9
2022,82,Lieutenant Governor,Steele,L,1157,2.7
2022,82,Attorney General,Ash,L,1148,2.6
2022,82,Attorney General,Garza,D,7792,18.0
2022,83,Governor,Abbott,R,47168,79.4
2022,83,Governor,Barrios,G,128,0.2
2022,83,Governor,O'Rourke,D,11583,19.5
2022,83,Governor,Tippetts,L,555,0.9
2022,83,Governor,Write-In,W,7,0.0
2022,83,Lieutenant Governor,Collier,D,11749,19.9
2022,83,Lieutenant Governor,Patrick,R,45795,77.6
2022,83,Lieutenant Governor,Steele,L,1475,2.5
2022,83,Attorney General,Ash,L,1515,2.6
2022,83,Attorney General,Garza,D,11652,19.8
2022,84,Governor,Abbott,R,24445,61.2
2022,84,Governor,Barrios,G,137,0.3
2022,84,Governor,O'Rourke,D,14884,37.3
2022,84,Governor,Tippetts,L,462,1.2
2022,84,Governor,Write-In,W,5,0.0
2022,84,Lieutenant Governor,Collier,D,14506,36.6
2022,84,Lieutenant Governor,Patrick,R,23719,59.8
2022,84,Lieutenant Governor,Steele,L,1430,3.6
2022,84,Attorney General,Ash,L,1287,3.3
2022,84,Attorney General,Garza,D,14671,37.1
2022,85,Governor,Abbott,R,49791,73.1
2022,85,Governor,Barrios,G,167,0.2
2022,85,Governor,O'Rourke,D,17543,25.8
2022,85,Governor,Tippetts,L,547,0.8
2022,85,Governor,Write-In,W,49,0.1
2022,85,Lieutenant Governor,Collier,D,17703,26.1
2022,85,Lieutenant Governor,Patrick,R,48749,72.0
2022,85,Lieutenant Governor,Steele,L,1272,1.9
2022,85,Attorney General,Ash,L,1474,2.2
2022,85,Attorney General,Garza,D,17381,25.8
2022,86,Governor,Abbott,R,47032,82.5
2022,86,Governor,Barrios,G,136,0.2
2022,86,Governor,O'Rourke,D,9349,16.4
2022,86,Governor,Tippetts,L,504,0.9
2022,86,Governor,Write-In,W,21,0.0
2022,86,Lieutenant Governor,Collier,D,9671,17.0
2022,86,Lieutenant Governor,Patrick,R,45724,80.5
2022,86,Lieutenant Governor,Steele,L,1398,2.5
2022,86,Attorney General,Ash,L,1257,2.2
2022,86,Attorney General,Garza,D,9600,16.9
2022,87,Governor,Abbott,R,31730,80.9
2022,87,Governor,Barrios,G,130,0.3
2022,87,Governor,O'Rourke,D,6893,17.6
2022,87,Governor,Tippetts,L,432,1.1
2022,87,Governor,Write-In,W,17,0.0
2022,87,Lieutenant Governor,Collier,D,7090,18.2
2022,87,Lieutenant Governor,Patrick,R,30826,79.0
2022,87,Lieutenant Governor,Steele,L,1090,2.8
2022,87,Attorney General,Ash,L,890,2.3
2022,87,Attorney General,Garza,D,7107,18.2
2022,88,Governor,Abbott,R,38152,86.7
2022,88,Governor,Barrios,G,146,0.3
2022,88,Governor,O'Rourke,D,5338,12.1
2022,88,Governor,Tippetts,L,366,0.8
2022,88,Governor,Write-In,W,20,0.0
2022,88,Lieutenant Governor,Collier,D,5749,13.2
2022,88,Lieutenant Governor,Patrick,R,36968,84.7
2022,88,Lieutenant Governor,Steele,L,928,2.1
2022,88,Attorney General,Ash,L,818,1.9
2022,88,Attorney General,Garza,D,5599,12.9
2022,89,Governor,Abbott,R,38701,57.5
2022,89,Governor,Barrios,G,157,0.2
2022,89,Governor,O'Rourke,D,27643,41.1
2022,89,Governor,Tippetts,L,779,1.2
2022,89,Governor,Write-In,W,51,0.1
2022,89,Lieutenant Governor,Collier,D,27426,41.2
2022,89,Lieutenant Governor,Patrick,R,37373,56.1
2022,89,Lieutenant Governor,Steele,L,1795,2.7
2022,89,Attorney General,Ash,L,2504,3.8
2022,89,Attorney General,Garza,D,26876,40.6
2022,90,Governor,Abbott,R,10441,31.2
2022,90,Governor,Barrios,G,164,0.5
2022,90,Governor,O'Rourke,D,22516,67.4
2022,90,Governor,Tippetts,L,304,0.9
2022,90,Governor,Write-In,W,6,0.0
2022,90,Lieutenant Governor,Collier,D,22037,66.5
2022,90,Lieutenant Governor,Patrick,R,10098,30.5
2022,90,Lieutenant Governor,Steele,L,1014,3.1
2022,90,Attorney General,Ash,L,1042,3.2
2022,90,Attorney General,Garza,D,22045,66.7
2022,91,Governor,Abbott,R,33143,60.2
2022,91,Governor,Barrios,G,214,0.4
2022,91,Governor,O'Rourke,D,20997,38.1
2022,91,Governor,Tippetts,L,730,1.3
2022,91,Governor,Write-In,W,13,0.0
2022,91,Lieutenant Governor,Collier,D,20885,38.1
2022,91,Lieutenant Governor,Patrick,R,32075,58.5
2022,91,Lieutenant Governor,Steele,L,1862,3.4
2022,91,Attorney General,Ash,L,2164,4.0
2022,91,Attorney General,Garza,D,20569,37.6
2022,92,Governor,Abbott,R,12548,38.3
2022,92,Governor,Barrios,G,103,0.3
2022,92,Governor,O'Rourke,D,19782,60.3
2022,92,Governor,Tippetts,L,345,1.1
2022,92,Governor,Write-In,W,6,0.0
2022,92,Lieutenant Governor,Collier,D,19396,59.5
2022,92,Lieutenant Governor,Patrick,R,12138,37.2
2022,92,Lieutenant Governor,Steele,L,1056,3.2
2022,92,Attorney General,Ash,L,1110,3.4
2022,92,Attorney General,Garza,D,19324,59.4
2022,93,Governor,Abbott,R,32500,57.2
2022,93,Governor,Barrios,G,140,0.2
2022,93,Governor,O'Rourke,D,23505,41.4
2022,93,Governor,Tippetts,L,633,1.1
2022,93,Governor,Write-In,W,5,0.0
2022,93,Lieutenant Governor,Collier,D,23141,40.9
2022,93,Lieutenant Governor,Patrick,R,31679,56.0
2022,93,Lieutenant Governor,Steele,L,1764,3.1
2022,93,Attorney General,Ash,L,2007,3.6
2022,93,Attorney General,Garza,D,22948,40.6
2022,94,Governor,Abbott,R,36253,55.2
2022,94,Governor,Barrios,G,195,0.3
2022,94,Governor,O'Rourke,D,28449,43.3
2022,94,Governor,Tippetts,L,786,1.2
2022,94,Governor,Write-In,W,11,0.0
2022,94,Lieutenant Governor,Collier,D,28874,44.1
2022,94,Lieutenant Governor,Patrick,R,34627,52.9
2022,94,Lieutenant Governor,Steele,L,1956,3.0
2022,94,Attorney General,Ash,L,2636,4.0
2022,94,Attorney General,Garza,D,28096,43.1
2022,95,Governor,Abbott,R,9512,24.9
2022,95,Governor,Barrios,G,183,0.5
2022,95,Governor,O'Rourke,D,28161,73.7
2022,95,Governor,Tippetts,L,346,0.9
2022,95,Governor,Write-In,W,8,0.0
2022,95,Lieutenant Governor,Collier,D,27783,73.1
2022,95,Lieutenant Governor,Patrick,R,9147,24.1
2022,95,Lieutenant Governor,Steele,L,1096,2.9
2022,95,Attorney General,Ash,L,1147,3.0
2022,95,Attorney General,Garza,D,27613,72.8
2022,96,Governor,Abbott,R,35260,55.2
2022,96,Governor,Barrios,G,151,0.2
2022,96,Governor,O'Rourke,D,27877,43.6
2022,96,Governor,Tippetts,L,620,1.0
2022,96,Governor,Write-In,W,4,0.0
2022,96,Lieutenant Governor,Collier,D,28033,44.0
2022,96,Lieutenant Governor,Patrick,R,34040,53.5
2022,96,Lieutenant Governor,Steele,L,1578,2.5
2022,96,Attorney General,Ash,L,2038,3.2
2022,96,Attorney General,Garza,D,27503,43.3
2022,97,Governor,Abbott,R,36139,55.3
2022,97,Governor,Barrios,G,161,0.2
2022,97,Governor,O'Rourke,D,28310,43.3
2022,97,Governor,Tippetts,L,753,1.2
2022,97,Governor,Write-In,W,22,0.0
2022,97,Lieutenant Governor,Collier,D,28724,44.1
2022,97,Lieutenant Governor,Patrick,R,34410,52.9
2022,97,Lieutenant Governor,Steele,L,1960,3.0
2022,97,Attorney General,Ash,L,2515,3.9
2022,97,Attorney General,Garza,D,28037,43.2
2022,98,Governor,Abbott,R,50613,63.2
2022,98,Governor,Barrios,G,175,0.2
2022,98,Governor,O'Rourke,D,28309,35.4
2022,98,Governor,Tippetts,L,908,1.1
2022,98,Governor,Write-In,W,17,0.0
2022,98,Lieutenant Governor,Collier,D,29026,36.4
2022,98,Lieutenant Governor,Patrick,R,48746,61.1
2022,98,Lieutenant Governor,Steele,L,1989,2.5
2022,98,Attorney General,Ash,L,2977,3.7
2022,98,Attorney General,Garza,D,28128,35.4
2022,66,Attorney General,Paxton,R,39256,54.7
2022,67,Attorney General,Paxton,R,38136,53.2
2022,68,Attorney General,Paxton,R,59227,85.2
2022,69,Attorney General,Paxton,R,39785,77.6
2022,70,Attorney General,Paxton,R,25793,43.6
2022,71,Attorney General,Paxton,R,40888,77.1
2022,72,Attorney General,Paxton,R,38176,77.6
2022,73,Attorney General,Paxton,R,65140,67.6
2022,74,Attorney General,Paxton,R,17556,47.4
2022,75,Attorney General,Paxton,R,9714,34.7
2022,76,Attorney General,Paxton,R,20053,39.5
2022,77,Attorney General,Paxton,R,8328,24.9
2022,78,Attorney General,Paxton,R,20426,40.9
2022,79,Attorney General,Paxton,R,14339,33.6
2022,80,Attorney General,Paxton,R,19035,50.7
2022,81,Attorney General,Paxton,R,21760,75.0
2022,82,Attorney General,Paxton,R,34460,79.4
2022,83,Attorney General,Paxton,R,45741,77.6
2022,84,Attorney General,Paxton,R,23557,59.6
2022,85,Attorney General,Paxton,R,48602,72.0
2022,86,Attorney General,Paxton,R,45855,80.9
2022,87,Attorney General,Paxton,R,30949,79.5
2022,88,Attorney General,Paxton,R,37148,85.3
2022,89,Attorney General,Paxton,R,36869,55.7
2022,90,Attorney General,Paxton,R,9975,30.2
2022,91,Attorney General,Paxton,R,31945,58.4
2022,92,Attorney General,Paxton,R,12076,37.1
2022,93,Attorney General,Paxton,R,31535,55.8
2022,94,Attorney General,Paxton,R,34465,52.9
2022,95,Attorney General,Paxton,R,9145,24.1
2022,96,Attorney General,Paxton,R,33916,53.4
2022,97,Attorney General,Paxton,R,34332,52.9
2022,98,Attorney General,Paxton,R,48406,60.9
2022,99,Governor,Abbott,R,32972,58.8
2022,99,Governor,Barrios,G,172,0.3
2022,99,Governor,O'Rourke,D,22248,39.7
2022,99,Governor,Tippetts,L,691,1.2
2022,99,Governor,Write-In,W,8,0.0
2022,99,Lieutenant Governor,Collier,D,22285,39.9
2022,99,Lieutenant Governor,Patrick,R,31837,57.0
2022,99,Lieutenant Governor,Steele,L,1734,3.1
2022,99,Attorney General,Ash,L,2082,3.7
2022,99,Attorney General,Garza,D,21806,39.2
2022,100,Governor,Abbott,R,12146,24.9
2022,100,Governor,Barrios,G,143,0.3
2022,100,Governor,O'Rourke,D,35843,73.5
2022,100,Governor,Tippetts,L,542,1.1
2022,100,Governor,Write-In,W,66,0.1
2022,100,Lieutenant Governor,Collier,D,35215,72.6
2022,100,Lieutenant Governor,Patrick,R,11601,23.9
2022,100,Lieutenant Governor,Steele,L,1709,3.5
2022,100,Attorney General,Ash,L,1786,3.7
2022,100,Attorney General,Garza,D,35195,72.7
2022,101,Governor,Abbott,R,14219,32.3
2022,101,Governor,Barrios,G,143,0.3
2022,101,Governor,O'Rourke,D,29269,66.6
2022,101,Governor,Tippetts,L,327,0.7
2022,101,Governor,Write-In,W,1,0.0
2022,101,Lieutenant Governor,Collier,D,28689,65.7
2022,101,Lieutenant Governor,Patrick,R,13815,31.6
2022,101,Lieutenant Governor,Steele,L,1179,2.7
2022,101,Attorney General,Ash,L,1119,2.6
2022,101,Attorney General,Garza,D,28727,65.8
2022,102,Governor,Abbott,R,13722,36.3
2022,102,Governor,Barrios,G,137,0.4
2022,102,Governor,O'Rourke,D,23468,62.1
2022,102,Governor,Tippetts,L,424,1.1
2022,102,Governor,Write-In,W,53,0.1
2022,102,Lieutenant Governor,Collier,D,23334,61.9
2022,102,Lieutenant Governor,Patrick,R,13062,34.7
2022,102,Lieutenant Governor,Steele,L,1271,3.4
2022,102,Attorney General,Ash,L,1410,3.8
2022,102,Attorney General,Garza,D,23215,61.8
2022,103,Governor,Abbott,R,10009,25.2
2022,103,Governor,Barrios,G,129,0.3
2022,103,Governor,O'Rourke,D,29158,73.5
2022,103,Governor,Tippetts,L,355,0.9
2022,103,Governor,Write-In,W,40,0.1
2022,103,Lieutenant Governor,Collier,D,28513,72.2
2022,103,Lieutenant Governor,Patrick,R,9712,24.6
2022,103,Lieutenant Governor,Steele,L,1263,3.2
2022,103,Attorney General,Ash,L,1283,3.3
2022,103,Attorney General,Garza,D,28649,72.7
2022,104,Governor,Abbott,R,5209,17.9
2022,104,Governor,Barrios,G,158,0.5
2022,104,Governor,O'Rourke,D,23440,80.7
2022,104,Governor,Tippetts,L,194,0.7
2022,104,Governor,Write-In,W,37,0.1
2022,104,Lieutenant Governor,Collier,D,22792,79.0
2022,104,Lieutenant Governor,Patrick,R,5101,17.7
2022,104,Lieutenant Governor,Steele,L,956,3.3
2022,104,Attorney General,Ash,L,812,2.8
2022,104,Attorney General,Garza,D,23018,80.0
2022,105,Governor,Abbott,R,13067,42.4
2022,105,Governor,Barrios,G,94,0.3
2022,105,Governor,O'Rourke,D,17299,56.1
2022,105,Governor,Tippetts,L,315,1.0
2022,105,Governor,Write-In,W,38,0.1
2022,105,Lieutenant Governor,Collier,D,16999,55.5
2022,105,Lieutenant Governor,Patrick,R,12661,41.4
2022,105,Lieutenant Governor,Steele,L,950,3.1
2022,105,Attorney General,Ash,L,1056,3.5
2022,105,Attorney General,Garza,D,17035,55.8
2022,106,Governor,Abbott,R,41639,58.3
2022,106,Governor,Barrios,G,147,0.2
2022,106,Governor,O'Rourke,D,28875,40.5
2022,106,Governor,Tippetts,L,695,1.0
2022,106,Governor,Write-In,W,16,0.0
2022,106,Lieutenant Governor,Collier,D,28907,40.7
2022,106,Lieutenant Governor,Patrick,R,40348,56.7
2022,106,Lieutenant Governor,Steele,L,1850,2.6
2022,106,Attorney General,Ash,L,2360,3.3
2022,106,Attorney General,Garza,D,28452,40.2
2022,107,Governor,Abbott,R,15091,37.2
2022,107,Governor,Barrios,G,111,0.3
2022,107,Governor,O'Rourke,D,24883,61.3
2022,107,Governor,Tippetts,L,438,1.1
2022,107,Governor,Write-In,W,48,0.1
2022,107,Lieutenant Governor,Collier,D,24783,61.3
2022,107,Lieutenant Governor,Patrick,R,14314,35.4
2022,107,Lieutenant Governor,Steele,L,1332,3.3
2022,107,Attorney General,Ash,L,1597,4.0
2022,107,Attorney General,Garza,D,24558,61.0
2022,108,Governor,Abbott,R,46827,52.5
2022,108,Governor,Barrios,G,137,0.2
2022,108,Governor,O'Rourke,D,41109,46.1
2022,108,Governor,Tippetts,L,984,1.1
2022,108,Governor,Write-In,W,108,0.1
2022,108,Lieutenant Governor,Collier,D,43134,48.6
2022,108,Lieutenant Governor,Patrick,R,43548,49.0
2022,108,Lieutenant Governor,Steele,L,2157,2.4
2022,108,Attorney General,Ash,L,3665,4.2
2022,108,Attorney General,Garza,D,42184,47.8
2022,109,Governor,Abbott,R,7567,16.9
2022,109,Governor,Barrios,G,162,0.4
2022,109,Governor,O'Rourke,D,36682,81.9
2022,109,Governor,Tippetts,L,300,0.7
2022,109,Governor,Write-In,W,67,0.1
2022,109,Lieutenant Governor,Collier,D,35993,80.6
2022,109,Lieutenant Governor,Patrick,R,7160,16.0
2022,109,Lieutenant Governor,Steele,L,1523,3.4
2022,109,Attorney General,Ash,L,1398,3.1
2022,109,Attorney General,Garza,D,35904,80.5
2022,110,Governor,Abbott,R,4282,20.8
2022,110,Governor,Barrios,G,116,0.6
2022,110,Governor,O'Rourke,D,16063,77.9
2022,110,Governor,Tippetts,L,126,0.6
2022,110,Governor,Write-In,W,29,0.1
2022,110,Lieutenant Governor,Collier,D,15620,76.2
2022,110,Lieutenant Governor,Patrick,R,4109,20.0
2022,110,Lieutenant Governor,Steele,L,771,3.8
2022,110,Attorney General,Ash,L,633,3.1
2022,110,Attorney General,Garza,D,15741,76.9
2022,111,Governor,Abbott,R,10892,21.5
2022,111,Governor,Barrios,G,184,0.4
2022,111,Governor,O'Rourke,D,39111,77.3
2022,111,Governor,Tippetts,L,337,0.7
2022,111,Governor,Write-In,W,80,0.2
2022,111,Lieutenant Governor,Collier,D,38623,76.6
2022,111,Lieutenant Governor,Patrick,R,10291,20.4
2022,111,Lieutenant Governor,Steele,L,1539,3.1
2022,111,Attorney General,Ash,L,1583,3.1
2022,111,Attorney General,Garza,D,38389,76.3
2022,112,Governor,Abbott,R,35245,50.6
2022,112,Governor,Barrios,G,171,0.2
2022,112,Governor,O'Rourke,D,33467,48.0
2022,112,Governor,Tippetts,L,707,1.0
2022,112,Governor,Write-In,W,69,0.1
2022,112,Lieutenant Governor,Collier,D,33880,48.8
2022,112,Lieutenant Governor,Patrick,R,33591,48.4
2022,112,Lieutenant Governor,Steele,L,1944,2.8
2022,112,Attorney General,Ash,L,2632,3.8
2022,112,Attorney General,Garza,D,33407,48.3
2022,113,Governor,Abbott,R,17198,42.6
2022,113,Governor,Barrios,G,189,0.5
2022,113,Governor,O'Rourke,D,22610,56.0
2022,113,Governor,Tippetts,L,337,0.8
2022,113,Governor,Write-In,W,37,0.1
2022,113,Lieutenant Governor,Collier,D,22224,55.3
2022,113,Lieutenant Governor,Patrick,R,16672,41.5
2022,113,Lieutenant Governor,Steele,L,1290,3.2
2022,113,Attorney General,Ash,L,1331,3.3
2022,113,Attorney General,Garza,D,22230,55.4
2022,114,Governor,Abbott,R,11675,35.9
2022,114,Governor,Barrios,G,141,0.4
2022,114,Governor,O'Rourke,D,20467,62.9
2022,114,Governor,Tippetts,L,248,0.8
2022,114,Governor,Write-In,W,30,0.1
2022,114,Lieutenant Governor,Collier,D,19967,61.6
2022,114,Lieutenant Governor,Patrick,R,11386,35.1
2022,114,Lieutenant Governor,Steele,L,1045,3.2
2022,114,Attorney General,Ash,L,990,3.1
2022,114,Attorney General,Garza,D,20138,62.3
2022,115,Governor,Abbott,R,21754,42.2
2022,115,Governor,Barrios,G,150,0.3
2022,115,Governor,O'Rourke,D,29034,56.4
2022,115,Governor,Tippetts,L,517,1.0
2022,115,Governor,Write-In,W,39,0.1
2022,115,Lieutenant Governor,Collier,D,29088,56.7
2022,115,Lieutenant Governor,Patrick,R,20680,40.3
2022,115,Lieutenant Governor,Steele,L,1555,3.0
2022,115,Attorney General,Ash,L,1863,3.6
2022,115,Attorney General,Garza,D,28810,56.3
2022,116,Governor,Abbott,R,15349,31.6
2022,116,Governor,Barrios,G,278,0.6
2022,116,Governor,O'Rourke,D,32456,66.8
2022,116,Governor,Tippetts,L,465,1.0
2022,116,Governor,Write-In,W,37,0.1
2022,116,Lieutenant Governor,Collier,D,30867,64.6
2022,116,Lieutenant Governor,Patrick,R,15090,31.6
2022,116,Lieutenant Governor,Steele,L,1839,3.8
2022,116,Attorney General,Ash,L,1421,3.0
2022,116,Attorney General,Garza,D,31503,65.9
2022,117,Governor,Abbott,R,17706,38.5
2022,117,Governor,Barrios,G,228,0.5
2022,117,Governor,O'Rourke,D,27678,60.1
2022,117,Governor,Tippetts,L,386,0.8
2022,117,Governor,Write-In,W,37,0.1
2022,117,Lieutenant Governor,Collier,D,25985,57.5
2022,117,Lieutenant Governor,Patrick,R,17556,38.8
2022,117,Lieutenant Governor,Steele,L,1684,3.7
2022,117,Attorney General,Ash,L,1160,2.6
2022,117,Attorney General,Garza,D,26739,59.1
2022,118,Governor,Abbott,R,21797,45.6
2022,118,Governor,Barrios,G,273,0.6
2022,118,Governor,O'Rourke,D,25294,52.9
2022,118,Governor,Tippetts,L,446,0.9
2022,118,Governor,Write-In,W,25,0.1
2022,118,Lieutenant Governor,Collier,D,23718,50.6
2022,118,Lieutenant Governor,Patrick,R,21547,46.0
2022,118,Lieutenant Governor,Steele,L,1624,3.5
2022,118,Attorney General,Ash,L,1274,2.7
2022,118,Attorney General,Garza,D,24406,51.9
2022,119,Governor,Abbott,R,17126,37.1
2022,119,Governor,Barrios,G,282,0.6
2022,119,Governor,O'Rourke,D,28252,61.2
2022,119,Governor,Tippetts,L,459,1.0
2022,119,Governor,Write-In,W,34,0.1
2022,119,Lieutenant Governor,Collier,D,26515,58.6
2022,119,Lieutenant Governor,Patrick,R,16840,37.2
2022,119,Lieutenant Governor,Steele,L,1873,4.1
2022,119,Attorney General,Ash,L,1355,3.0
2022,119,Attorney General,Garza,D,27363,60.3
2022,120,Governor,Abbott,R,13534,32.8
2022,120,Governor,Barrios,G,244,0.6
2022,120,Governor,O'Rourke,D,27049,65.5
2022,120,Governor,Tippetts,L,448,1.1
2022,120,Governor,Write-In,W,38,0.1
2022,120,Lieutenant Governor,Collier,D,25532,63.1
2022,120,Lieutenant Governor,Patrick,R,13235,32.7
2022,120,Lieutenant Governor,Steele,L,1701,4.2
2022,120,Attorney General,Ash,L,1288,3.2
2022,120,Attorney General,Garza,D,26176,64.4
2022,121,Governor,Abbott,R,40300,51.1
2022,121,Governor,Barrios,G,254,0.3
2022,121,Governor,O'Rourke,D,37368,47.4
2022,121,Governor,Tippetts,L,828,1.1
2022,121,Governor,Write-In,W,61,0.1
2022,121,Lieutenant Governor,Collier,D,36525,46.9
2022,121,Lieutenant Governor,Patrick,R,39085,50.1
2022,121,Lieutenant Governor,Steele,L,2328,3.0
2022,121,Attorney General,Ash,L,2266,2.9
2022,121,Attorney General,Garza,D,36750,47.2
2022,122,Governor,Abbott,R,45684,54.5
2022,122,Governor,Barrios,G,221,0.3
2022,122,Governor,O'Rourke,D,37120,44.3
2022,122,Governor,Tippetts,L,774,0.9
2022,122,Governor,Write-In,W,61,0.1
2022,122,Lieutenant Governor,Collier,D,36107,43.5
2022,122,Lieutenant Governor,Patrick,R,44750,53.9
2022,122,Lieutenant Governor,Steele,L,2203,2.7
2022,122,Attorney General,Ash,L,2211,2.7
2022,122,Attorney General,Garza,D,36397,43.9
2022,123,Governor,Abbott,R,18987,33.6
2022,123,Governor,Barrios,G,278,0.5
2022,123,Governor,O'Rourke,D,36665,64.9
2022,123,Governor,Tippetts,L,561,1.0
2022,123,Governor,Write-In,W,35,0.1
2022,123,Lieutenant Governor,Collier,D,35233,63.4
2022,123,Lieutenant Governor,Patrick,R,18407,33.1
2022,123,Lieutenant Governor,Steele,L,1933,3.5
2022,123,Attorney General,Ash,L,1638,2.9
2022,123,Attorney General,Garza,D,35782,64.3
2022,124,Governor,Abbott,R,11488,31.2
2022,124,Governor,Barrios,G,223,0.6
2022,124,Governor,O'Rourke,D,24832,67.4
2022,124,Governor,Tippetts,L,277,0.8
2022,124,Governor,Write-In,W,20,0.1
2022,124,Lieutenant Governor,Collier,D,23325,64.6
2022,124,Lieutenant Governor,Patrick,R,11393,31.5
2022,124,Lieutenant Governor,Steele,L,1398,3.9
2022,124,Attorney General,Ash,L,962,2.7
2022,124,Attorney General,Garza,D,24009,66.3
2022,125,Governor,Abbott,R,20022,36.3
2022,125,Governor,Barrios,G,268,0.5
2022,125,Governor,O'Rourke,D,34309,62.3
2022,125,Governor,Tippetts,L,483,0.9
2022,125,Governor,Write-In,W,31,0.1
2022,125,Lieutenant Governor,Collier,D,32488,60.0
2022,125,Lieutenant Governor,Patrick,R,19711,36.4
2022,125,Lieutenant Governor,Steele,L,1917,3.5
2022,125,Attorney General,Ash,L,1504,2.8
2022,125,Attorney General,Garza,D,33164,61.2
2022,126,Governor,Abbott,R,35393,58.1
2022,126,Governor,Barrios,G,193,0.3
2022,126,Governor,O'Rourke,D,24611,40.4
2022,126,Governor,Tippetts,L,705,1.2
2022,126,Governor,Write-In,W,10,0.0
2022,126,Lieutenant Governor,Collier,D,24436,40.2
2022,126,Lieutenant Governor,Patrick,R,34789,57.3
2022,126,Lieutenant Governor,Steele,L,1492,2.5
2022,126,Attorney General,Ash,L,1671,2.8
2022,126,Attorney General,Garza,D,24162,39.9
2022,127,Governor,Abbott,R,38201,58.2
2022,127,Governor,Barrios,G,220,0.3
2022,127,Governor,O'Rourke,D,26557,40.4
2022,127,Governor,Tippetts,L,706,1.1
2022,127,Governor,Write-In,W,5,0.0
2022,127,Lieutenant Governor,Collier,D,26182,40.0
2022,127,Lieutenant Governor,Patrick,R,37679,57.5
2022,127,Lieutenant Governor,Steele,L,1662,2.5
2022,127,Attorney General,Ash,L,1782,2.7
2022,127,Attorney General,Garza,D,25988,39.8
2022,128,Governor,Abbott,R,33646,68.8
2022,128,Governor,Barrios,G,174,0.4
2022,128,Governor,O'Rourke,D,14553,29.7
2022,128,Governor,Tippetts,L,542,1.1
2022,128,Governor,Write-In,W,7,0.0
2022,128,Lieutenant Governor,Collier,D,14373,29.5
2022,128,Lieutenant Governor,Patrick,R,33194,68.1
2022,128,Lieutenant Governor,Steele,L,1205,2.5
2022,128,Attorney General,Ash,L,1171,2.4
